procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    768 407924 122504 738336    0    0     0     0  400  722 86 14  0  0  0
 1  0    768 407924 122504 738336    0    0     0     0  334  524 90 10  0  0  0
 1  0    768 408048 122504 738336    0    0     0     0  377  521 89 11  0  0  0
 2  0    768 382560 122504 738336    0    0     0     0  372  581 90 10  0  0  0
 1  0    768 382560 122512 738336    0    0     0    64  358  429 92  8  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    768 382560 122512 738336    0    0     0     0  360  411 96  4  0  0  0
 2  0    768 382560 122512 738336    0    0     0     0  366  457 94  6  0  0  0
 2  0    768 382560 122512 738336    0    0     0     0  374  569 88 12  0  0  0
 1  0    768 382436 122512 738336    0    0     0     0  349  907 84 16  0  0  0
 1  0    768 382436 122520 738332    0    0     0    12  348  387 90 10  0  0  0
 1  0    768 382436 122520 738336    0    0     0     0  357  375 90 10  0  0  0
 2  0    768 382436 122520 738336    0    0     0     0  345  386 89 11  0  0  0
 3  0    768 376024 122520 738336    0    0     0     4  368  719 89 11  0  0  0
 1  0    768 331464 122520 738800    0    0   440     0  362 1167 82 15  0  3  0
 1  0    768 250244 122520 738800    0    0     0     0  315  529 91  9  0  0  0
 2  0    768 198784 122528 738800    0    0     0   100  373  804 91  9  0  0  0
 1  0    768 135916 122528 738800    0    0     0     0  351  596 93  7  0  0  0
 1  1    768 107072 112116 734660    0   24     8    24  329  636 89 11  0  0  0
 2  0    768 105496 112116 734624    0    0     8     0  324  466 94  6  0  0  0
 1  0    768 104012 112116 734624    0    0     0     0  327  383 97  3  0  0  0
 2  0    768 106120 107004 725208    0    0     0     0  307  399 95  5  0  0  0
 1  0    768 107520 101228 721088    0   56     4    92  316  387 98  2  0  0  0
 1  0    768 107392 101228 715108    0    0     0     0  338  513 96  4  0  0  0
 1  0    768 106804 101176 710244    0    0     0     0  327  551 96  4  0  0  0
 1  0    768 107000  97516 708720    0    0     0     0  323  404 95  5  0  0  0
 1  0    768 108804  90672 705084    0    0     0     0  321  395 97  3  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    768 106584  89892 701688    0    0     0    16  325  423 95  5  0  0  0
 1  0    768 106376  88552 697700    0    0     0     0  316  427 97  3  0  0  0
 1  0    768 105216  86512 694952    0    0     0     0  399  525 92  8  0  0  0
 1  0    768 112536  86512 682332    0    8     0     8  391  618 92  8  0  0  0
 2  0    768 106496  86512 682532    0    0     0     0  407  694 94  6  0  0  0
 1  0    768 108112  86520 675132    0    0     0    16  396  607 93  7  0  0  0
 1  0    768 112364  86520 662696    0   16     0    16  385  528 90 10  0  0  0
 1  0    768 108496  86520 662880    0    0     0     0  395  575 92  8  0  0  0
 1  0    768 108292  86520 662936    0    0     0     0  389  451 97  3  0  0  0
 1  0    768 108148  86520 663060    0    0     0     8  383  498 94  6  0  0  0
 1  0    768 108168  86528 663264    0    0     0    40  406  777 94  6  0  0  0
 1  0    768 108044  86528 663428    0    0     0     0  374  462 96  4  0  0  0
 1  0    768 107796  86528 663592    0    0     0     0  432  940 89 11  0  0  0
 2  0    768 107168  86528 663724    0    0     0     0  412  782 88 12  0  0  0
 1  0    768 107044  86528 663884    0    0     0    84  394  532 91  9  0  0  0
 3  0    768 106672  86536 664056    0    0     0    44  408  647 90 10  0  0  0
 2  0    768 106424  86536 664208    0    0     0     0  388  486 94  6  0  0  0
 2  0    768 105776  86536 664404    0    0     8     0  361  654 91  9  0  0  0
 1  0    768 105804  86536 664548    0    0     0     0  386  499 96  4  0  0  0
 1  0    768 104688  86536 664620    0    0     0  3752  399  563 94  6  0  0  0
 1  0    768 104308  86688 664752    0    0   132   120  442  664 98  2  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0    768 104060  86688 664948    0    0     0     0  373  491 94  6  0  0  0
 1  0    768 115640  86688 652468    0    0     0     0  333  600 88 12  0  0  0
 1  0    768 115672  86688 652628    0    0     0     0  328  530 97  3  0  0  0
 1  0    768 115408  86688 652764    0    0     0     0  313  398 96  4  0  0  0
 1  0    768 163140  86696 652816    0    0     0    64  346  535 94  6  0  0  0
 1  0    768 487532  86696 653084    0    0     0  1000  315  422 94  6  0  0  0
 1  0    768 502196  86696 649352    0    0     0  1448  308  639 73 15 11  0  0
 2  0    768 502404  86696 649364    0    0     0     0  319  421 92  8  0  0  0
 1  0    768 502444  86696 649364    0    0     0     0  356  581 94  6  0  0  0
 1  0    768 502444  86696 649364    0    0     0     0  386  551 96  4  0  0  0
 1  0    768 502444  86708 649364    0    0     0   136  381  630 92  8  0  0  0
 2  0    768 502444  86708 649368    0    0     0     8  385  726 96  4  0  0  0
 1  0    768 502444  86708 649368    0    0     0     0  365  405 96  4  0  0  0
 1  0    768 502444  86708 649368    0    0     0     0  381  486 94  6  0  0  0
 1  0    768 502444  86708 649368    0    0     0     0  363  421 96  4  0  0  0
 1  0    768 502444  86708 649368    0    0     0     0  365  390 95  5  0  0  0
 2  0    768 502444  86716 649368    0    0     0    44  379  676 90 10  0  0  0
 3  0    768 446112  86716 649376    0    0     0     4  409  941 90 10  0  0  0
 1  0    768 398144  86716 649392    0    0     0     0  390  803 92  8  0  0  0
 1  0    768 337880  86716 649392    0    0     0     4  380  523 95  5  0  0  0
 2  0    768 304772  86716 649392    0    0     0     0  396  959 89 11  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0    768 238308  86716 649392    0    0     0     0  381  535 90 10  0  0  0
 3  0    768 218468  86732 649384    0    0     0   128  412 1373 86 14  0  0  0
 1  0    768 217476  86732 649368    0    0     0     0  407 1076 85 15  0  0  0
 1  0    768 215740  86732 649368    0    0     0     0  395  817 87 13  0  0  0
 1  0    768 211524  86732 649368    0    0     0     0  388  628 94  6  0  0  0
 2  0    768 196024  86732 649368    0    0     0     0  424  917 90 10  0  0  0
 1  0    768 191560  86732 649368    0    0     0     0  425 1322 82 18  0  0  0
 2  0    768 188832  86748 649428    0    0     0    92  421 1402 86 14  0  0  0
 1  0    768 182508  86748 649616    0    0     0   180  412  671 92  8  0  0  0
 2  0    768 177300  87004 650252    0    0   280     0  443 1179 89 11  0  0  0
 1  0    768 173268  87004 650416    0    0     0     0  347  522 94  6  0  0  0
 1  0    768 166292  87004 650568    0    0     0     0  367  630 90 10  0  0  0
 1  0    768 158480  87012 650752    0    0     0    64  373  497 98  2  0  0  0
 1  0    768 151040  87012 650920    0    0     0     0  372  472 98  2  0  0  0
 3  0    768 145832  87016 651048    0    0    16     0  402 1432 91  9  0  0  0
 1  0    768 140004  87016 652220    0    0     0     0  372  621 92  8  0  0  0
 1  0    768 133680  87016 652396    0    0     4     0  413  781 93  7  0  0  0
 3  0    768 127976  88332 652688    0    0  1488    28  544  792 83 17  0  0  0
 1  1    768 122016  89356 653692    0    0  1964  1440  634 1136 64 36  0  0  0
 1  0    768 112964  89764 653972    0    0   544     0  475  733 82 18  0  0  0
 1  0    768 107756  89764 654160    0    0     0     0  389  466 91  9  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0    768 107756  89764 654252    0    0     0     0  407  796 85 15  0  0  0
 1  0    768 107756  89788 654400    0    0    48    84  443  970 85 15  0  0  0
 1  0    768 107632  89788 654580    0    0     0     8  355  517 88 12  0  0  0
 1  0    768 107384  89788 654756    0    0     0     0  362  678 87 13  0  0  0
 1  0    768 107012  89788 654952    0    0    16     0  366  584 87 13  0  0  0
 2  0    768 106764  89792 655128    0    0    12     0  376  698 87 13  0  0  0
 1  0    768 106392  89800 655268    0    0     0    68  350  476 88 12  0  0  0
 2  0    768 106020  89800 655464    0    0     0  3204  357  500 89 11  0  0  0
 2  0    768 105524  89936 655764    0    0   220     0  415  825 85 15  0  0  0
 1  0    768 105276  89936 655968    0    0    44     0  375  730 83 17  0  0  0
 3  0    768 105152  89940 656104    0    0    12     0  395 1034 82 18  0  0  0
 2  0    768 104160  89940 656160    0    0     0     0  392 1342 74 26  0  0  0
 1  0   1280 112892  87936 648004    0  592     0   680  385  659 86 14  0  0  0
 1  0   1280 112892  87936 648136    0    0     0     0  389  745 82 18  0  0  0
 2  1   1280 112768  88080 648292    0    0   140    56  406  701 86 14  0  0  0
 5  0   1280 103792  89124 650364    0    0  3104    88  585 2210 76 24  0  0  0
 3  1   2816 110552  85628 645744    0 1580  3352  1732  726 1836 70 30  0  0  0
 6  0   2816 105964  86308 647360    0    0  1776     0  489 2036 75 25  0  0  0
 3  0   4864 107188  86380 639816    0 1876  1680  2176  415 1493 82 18  0  0  0
 2  0   4864 151952  86388 639900    0    0     0    84  348  508 93  7  0  0  0
 1  0   4864 470508  86388 640120    0    0     0  1544  348  515 89 11  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0   4864 490868  86388 636336    0    0     0  1448  323  918 60 21 18  0  0
 2  0   4864 490868  86388 636388    0    0     0     0  340  648 90 10  0  0  0
 1  0   4864 490496  86388 636448    0    0    28   296  414  746 89 11  0  0  0
 1  0   4864 490496  86388 636448    0    0     0     0  338  401 90 10  0  0  0
 3  0   4864 490496  86400 636448    0    0     0   180  354  402 85 15  0  0  0
 1  0   4864 490496  86400 636448    0    0     0     0  352  469 91  9  0  0  0
 1  0   4864 490496  86400 636452    0    0     4     0  331  480 92  8  0  0  0
 2  0   4864 507180  86416 636388    0    0     4   132  356 1499 90 10  0  0  0
 1  0   4864 507252  86416 636348    0    0     0     0  370  837 90 10  0  0  0
 1  0   4864 507252  86416 636348    0    0     0     0  353  538 93  7  0  0  0
 2  0   4864 507284  86416 636348    0    0     0     0  317  399 96  4  0  0  0
 1  0   4864 507284  86416 636348    0    0     0     0  348  539 94  6  0  0  0
 1  0   4864 507284  86416 636348    0    0     0     0  319  415 96  4  0  0  0
 1  0   4864 507284  86424 636348    0    0     0    52  307  326 95  5  0  0  0
 2  0   4864 507284  86424 636348    0    0     0     0  320  660 90 10  0  0  0
 2  0   4864 507160  86424 636352    0    0     0     0  309  693 97  3  0  0  0
 1  0   4864 506788  86424 636352    0    0     0     0  309  358 98  2  0  0  0
 2  0   4864 454584  86428 636348    0    0    12     0  318  458 93  7  0  0  0
 1  0   4864 454584  86428 636360    0    0     0     0  306  327 98  2  0  0  0
 2  0   4864 454460  86436 636360    0    0     0    16  329  682 94  6  0  0  0
 1  0   4864 454460  86436 636360    0    0     0     0  322  466 96  4  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   4864 454460  86436 636360    0    0     0     0  344  372 94  6  0  0  0
 2  0   4864 420344  86436 636384    0    0     0    12  353  805 88 12  0  0  0
 1  0   4864 348796  86436 636384    0    0     0     0  347  542 91  9  0  0  0
 2  0   4864 287788  86436 636384    0    0     0     0  337  626 92  8  0  0  0
 1  0   4864 237072  86460 636444    0    0     0   180  345  460 91  9  0  0  0
 1  0   4864 176684  86460 636424    0    0     0     0  348  520 87 13  0  0  0
 1  0   4864 170484  86460 636424    0    0     0     8  341  571 87 13  0  0  0
 1  0   4864 168004  86460 636424    0    0     0     0  384  549 96  4  0  0  0
 1  0   4864 164532  86460 636424    0    0     0     0  385  751 94  6  0  0  0
 2  0   4864 154188  86460 636424    0    0     0     0  351  824 91  9  0  0  0
 3  0   4864 146684  86600 636596    0    0   348    32  390 1101 90 10  0  0  0
 2  0   4864 143956  86600 636752    0    0     0  1440  347  494 95  5  0  0  0
 1  0   4864 137880  86600 636948    0    0     0     0  380  624 92  8  0  0  0
 1  0   4864 132052  86600 637120    0    0     0     0  369  453 95  5  0  0  0
 1  0   4864 125604  86716 637380    0    0   152     0  409  726 95  5  0  0  0
 2  0   4864 117916  86724 637512    0    0     0    84  419  549 93  7  0  0  0
 1  0   4864 111344  86724 637648    0    0     0   216  398  473 95  5  0  0  0
 1  0   4864 105144  86724 637840    0    0     0     0  365  452 93  7  0  0  0
 1  0   4864 104752  86688 633060    0    0     0     0  359  493 95  5  0  0  0
 1  0   5120 104380  86688 629496    0  272     0   272  356  579 89 11  0  0  0
 2  0   5888 108372  86696 620116    0  804     0   824  355  445 92  8  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0   6656 106776  86684 612792    0  900     0   900  343  434 94  6  0  0  0
 1  0   8192 118444  86672 594744    0 1324     0  1324  342  414 93  7  0  0  0
 1  0   8192 120552  86672 594860    0    0     0     0  340  360 97  3  0  0  0
 1  0   8192 120552  86672 595016    0    0     0     0  341  400 98  2  0  0  0
 1  0   8192 120428  86680 595164    0    0     0    16  347  399 94  6  0  0  0
 1  0   8192 120180  86680 595320    0    0     0     0  356  506 94  6  0  0  0
 1  0   8192 119808  86680 595500    0    0     0     0  341  390 95  5  0  0  0
 2  0   8192 119684  86680 595648    0    0     0     0  350  614 94  6  0  0  0
 1  0   8192 119436  86680 595720    0    0     0     0  358  584 92  8  0  0  0
 1  0   8192 118940  86688 595936    0    0     0    16  341  418 98  2  0  0  0
 2  0   8192 118692  86688 596124    0    0     0  3380  357  370 95  5  0  0  0
 1  0   8192 118568  86688 596324    0    0     0     0  344  402 96  4  0  0  0
 1  0   8192 118444  86688 596472    0    0     0     0  342  443 94  6  0  0  0
 1  0   8192 117328  86688 596544    0    0     0     0  368  470 94  6  0  0  0
 1  0   8192 116956  86696 596712    0    0     0    44  386  518 96  4  0  0  0
 2  0   8192 116832  86696 596764    0    0     0     0  383  503 96  4  0  0  0
 1  0   8192 116584  86696 596964    0    0     0    36  382  513 94  6  0  0  0
 2  0   8192 116088  86696 597088    0    0     0     0  379  524 94  6  0  0  0
 1  0   8192 163316  86696 597172    0    0     0     0  371  484 94  6  0  0  0
 1  0   8192 162924  86704 597276    0    0     0    36  344  646 94  6  0  0  0
 1  0   8192 501704  86704 593852    0    0     0  2816  339  490 89 11  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0   8192 502156  86704 593744    0    0     0     4  295  455 65 14 21  0  0
 1  0   8192 502156  86704 593744    0    0     0     0  322  256 97  3  0  0  0
 1  0   8192 502156  86704 593744    0    0     0     0  322  258 96  4  0  0  0
 1  0   8192 502156  86716 593732    0    0     0   144  329  259 98  2  0  0  0
 1  0   8192 502156  86716 593744    0    0     0     0  356  325 97  3  0  0  0
 1  0   8192 502156  86716 593744    0    0     0     0  370  369 95  5  0  0  0
 2  0   8192 502640  86716 593744    0    0     0     0  386  689 96  4  0  0  0
 3  0   8192 502660  86716 593744    0    0     0     0  387  612 95  5  0  0  0
 3  0   8192 502660  86716 593744    0    0     0     0  376  450 88 12  0  0  0
 2  0   8192 502660  86724 593744    0    0     0    12  383  439 94  6  0  0  0
 1  0   8192 502660  86724 593744    0    0     0   136  405  431 96  4  0  0  0
 1  0   8192 502660  86724 593744    0    0     0     0  346  433 96  4  0  0  0
 1  0   8192 502660  86724 593704    0    0     0     0  341  490 96  4  0  0  0
 1  0   8192 502660  86724 593704    0    0     0     0  345  544 89 11  0  0  0
 2  0   8192 448224  86724 593704    0    0     0     0  341  369 94  6  0  0  0
 1  0   8192 448224  86732 593704    0    0     0    40  328  312 97  3  0  0  0
 1  0   8192 448224  86732 593704    0    0     0     0  335  326 96  4  0  0  0
 3  0   8192 448100  86732 593704    0    0     0     0  339  361 97  3  0  0  0
 1  0   8192 448100  86732 593704    0    0     0     0  329  285 98  2  0  0  0
 1  0   8192 448100  86732 593704    0    0     0     0  330  267 97  3  0  0  0
 1  0   8192 448100  86732 593704    0    0     0     8  320  261 98  2  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0   8192 448100  86740 593704    0    0     0    24  319  294 97  3  0  0  0
 5  0   8192 448100  86740 593704    0    0     0     0  328  567 93  7  0  0  0
 2  0   8192 447976  86740 593704    0    0     0     0  346  559 92  8  0  0  0
 1  0   8192 447976  86740 593704    0    0     0     0  322  492 97  3  0  0  0
 1  0   8192 411752  86740 593728    0    0     0     4  329  836 89 11  0  0  0
 1  0   8192 348016  86748 593728    0    0     0    80  330  522 94  6  0  0  0
 3  0   8192 292216  86748 593728    0    0     0     0  321  438 94  6  0  0  0
 1  0   8192 256380  86748 593728    0    0     0     0  322  479 96  4  0  0  0
 3  0   8192 226372  86748 593728    0    0     0     0  335  935 84 16  0  0  0
 1  0   8192 169960  86748 593728    0    0     0  1548  379  487 89 11  0  0  0
 2  0   8192 162892  86748 593728    0    0     0     0  391  491 98  2  0  0  0
 1  0   8192 160784  86756 593728    0    0     0    68  369  489 85 15  0  0  0
 1  0   8192 155328  86756 593728    0    0     0     0  370  629 87 13  0  0  0
 2  0   8192 144416  86756 593728    0    0     0     0  355  468 88 12  0  0  0
 1  0   8192 138340  86756 593804    0    0     0     0  382  510 94  6  0  0  0
 1  1   8192 132140  86764 594012    0    0     0    16  374  505 89 11  0  0  0
 1  0   8192 126188  86764 594156    0    0     0     0  407  563 92  8  0  0  0
 1  0   8192 120732  86764 594328    0    0     0     0  396  517 92  8  0  0  0
 1  0   8192 112624  86764 594396    0    0     0     0  371  498 94  6  0  0  0
 1  0   8192 107216  86764 594620    0    0     0     0  371  500 93  7  0  0  0
 1  0   9728 119572  85772 578296    0 1636     0  1636  381  537 91  9  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   9728 114036  85780 578448    0    0     0    16  393  580 94  6  0  0  0
 1  0   9728 108828  85780 578612    0    0     0     0  374  537 91  9  0  0  0
 1  0  11264 121900  85632 561148    0 1424     0  1424  374  540 88 12  0  0  0
 1  0  11264 116220  85632 561280    0    0     0     0  365  527 92  8  0  0  0
 1  0  11264 106300  85632 561392    0    0     0     0  375  523 88 12  0  0  0
 1  0  13056 124048  78952 547192    0 1924     0  1940  374  530 85 15  0  0  0
 2  0  13056 124080  78952 547240    0    0     0     0  362  508 87 13  0  0  0
 3  0  13056 124080  78952 547348    0    0     0     0  365  508 87 13  0  0  0
 1  0  13056 124080  78952 547500    0    0     0     0  317  460 94  6  0  0  0
 1  0  13056 123832  78952 547640    0    0     0     0  320  434 99  1  0  0  0
 1  0  13056 123460  78960 547880    0    0     0    16  326  403 95  5  0  0  0
 1  0  13056 123212  78960 548044    0    0     0     0  356  637 94  6  0  0  0
 1  0  13056 122964  78960 548124    0    0     0     0  324  388 100  0  0  0  0
 3  0  13056 122572  78960 548344    0    0     0     0  339  442 95  5  0  0  0
 1  0  13056 122592  78960 548524    0    0     0     0  322  430 96  4  0  0  0
 1  0  13056 122592  78968 548716    0    0     0    16  329  417 97  3  0  0  0
 1  0  13056 122592  78968 548824    0    0     0     0  312  448 94  6  0  0  0
 2  0  13056 121476  78968 548952    0    0     0     0  345  568 94  6  0  0  0
 3  1  13056 113276  79244 554640   24    0  5892    56  410  940 79 21  0  0  0
 4  0  14080 110788  72492 565300    0  996 15154  1004  695 1599 62 38  0  0  0
 3  0  14080 113592  63180 567808    0    0  3692   192  486 1189 63 37  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0  14080 119660  51080 571852    0    0  3830     0  482 1248 66 34  0  0  0
 5  1  14080 119388  52884 576120  404    0  4796    76  743 1779 64 36  0  0  0
 3  0  14080 113148  54348 581152    0    0  2812     0  584 1565 64 36  0  0  0
 4  0  14080 104736  55884 587920    0    0  3660  4244  531 1273 68 32  0  0  0
 3  0  14080 116528  41052 590536    0    0  3411     0  474 1283 74 26  0  0  0
 3  0  14080 111452  41812 595204    0    0  2926     0  446 1362 78 22  0  0  0
 3  0  14080 120144  27028 601456    0    0  4991     0  470 1088 68 32  0  0  0
 3  0  14080 109728  28392 610224    0    0  4521   136  482 1154 70 30  0  0  0
 2  2  14080 148292  29912 617732    0    0  4525     0  449 1129 67 33  0  0  0
 3  0  14080 131924  31608 630076    0    0  4496     0  448 1165 68 32  0  0  0
 4  0  14080 120392  33656 639320    0    0  3571     0  392  989 66 34  0  0  0
 4  0  14080 430368  35408 647320    0    0  3160   568  385  970 68 32  0  0  0
 4  0  14080 418232  36420 652360    0    0  2576  1576  459 1320 74 26  0  0  0
 5  0  14080 432004  38112 653624   24    0  4016     4  566 1650 71 29  0  0  0
 2  0  14080 424792  39080 657232    0    0  2023     0  415 1555 77 23  0  0  0
 2  0  14080 415008  40620 663200    0    0  3149   292  387  992 74 26  0  0  0
 5  0  14080 413008  40932 664484    0    0   570     0  361 1181 89 11  0  0  0
 3  0  14080 405692  40956 671524    0    0    20    60  349  698 92  8  0  0  0
 3  0  14080 402964  40956 671516    0    0     0     0  357  743 96  4  0  0  0
 2  0  14080 402964  40956 671516    0    0     0     0  348  603 94  6  0  0  0
 2  0  14080 399864  40956 671516    0    0     0     0  389  665 92  8  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  14080 399864  40956 671516    0    0     0     0  403  707 96  4  0  0  0
 2  0  14080 399864  40956 671516    0    0     0     0  384  677 91  9  0  0  0
 2  0  14080 399740  40964 671556    0    0    40    32  415  744 91  9  0  0  0
 2  0  14080 399740  40964 671556    0    0     0     0  403  686 96  4  0  0  0
 4  0  14080 399740  40964 671556    0    0     0     0  364  605 92  8  0  0  0
 3  0  14080 399740  40964 671556    0    0     0     0  407  709 96  4  0  0  0
 3  0  14080 399740  40964 671560    0    0     0     0  410  842 91  9  0  0  0
 2  0  14080 399240  40964 671560    0    0     0     0  392  859 92  8  0  0  0
 2  0  14080 399244  40972 671560    0    0     0   416  441  722 94  6  0  0  0
 2  0  14080 399284  40972 671560    0    0     0     0  380  652 93  7  0  0  0
 3  0  14080 399284  40972 671560    0    0     0     0  399  707 93  7  0  0  0
 2  0  14080 399284  40972 671560    0    0     0     0  395  661 96  4  0  0  0
 2  0  14080 399284  40972 671560    0    0     0     0  402  697 95  5  0  0  0
 2  0  14080 399284  40980 671552    0    0     0    56  405  726 93  7  0  0  0
 4  0  14080 399284  40980 671560    0    0     0     0  393  676 92  8  0  0  0
 2  0  14080 399284  40980 671560    0    0     0     0  403  695 96  4  0  0  0
 2  0  14080 399284  40992 671548    0    0     4    44  410  712 95  5  0  0  0
 2  0  14080 399284  40992 671564    0    0     0     0  398  684 94  6  0  0  0
 2  0  14080 399284  40992 671564    0    0     0   300  379  610 89 11  0  0  0
 3  0  14080 371120  41000 671556    0    0     8     4  356  952 87 13  0  0  0
 2  0  14080 339748  41000 671588    0    0     0     0  345  656 94  6  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0  14080 311848  41000 671588    0    0     0     0  324  607 92  8  0  0  0
 2  0  14080 276012  41008 671588    0    0     0   104  347  591 89 11  0  0  0
 2  0  14080 243028  41008 671588    0    0     0  1440  364  667 88 12  0  0  0
 4  0  14080 219468  41008 671588    0    0     0     0  340  633 94  6  0  0  0
 3  0  14080 189832  41008 671588    0    0     0     0  351  631 92  8  0  0  0
 2  0  14080 147920  41008 671588    0    0     0     0  340  644 92  8  0  0  0
 2  0  14080 119524  41008 671588    0    0     0     0  352  637 93  7  0  0  0
 3  0  14080 115184  41016 671592    0    0     0    40  351  610 92  8  0  0  0
 2  0  14080 114316  41016 671592    0    0     0     0  334  626 96  4  0  0  0
 2  0  14080 112572  41016 671592    0    0     0     0  388  742 94  6  0  0  0
 3  0  14080 112044  41016 671592    0    0     0     0  338  595 93  7  0  0  0
 2  0  14080 109604  41016 671592    0    0     0     0  338  625 95  5  0  0  0
 2  0  14080 123388  37088 655420    0    0   272     0  445  823 90 10  0  0  0
 2  0  14080 118628  37096 654576    0    0     0    12  386  762 88 12  0  0  0
 2  0  14080 114776  37096 654576    0    0     0     0  340  678 92  8  0  0  0
 3  0  14080 111460  37096 654580    0    0     0     0  368  783 93  7  0  0  0
 2  0  14080 109476  37148 655004    0    0   126     0  369 1202 90 10  0  0  0
 3  0  14080 104144  37148 656544    0    0   216     0  368  847 89 11  0  0  0
 3  1  14080 105956  37136 651988    0    0     0    60  388  853 93  7  0  0  0
 2  0  14080 107228  37136 647864    0    0     0     0  419  882 95  5  0  0  0
 3  0  14080 103988  37140 647928    0    0     6     0  381  973 91  9  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  14080 105880  37132 643296    0    0     0     0  401  929 88 12  0  0  0
 2  0  14080 108312  37132 637932    0    0     0     0  475 1191 91  9  0  0  0
 2  0  14080 104112  37132 637884    0    0     0     0  460 1069 96  4  0  0  0
 2  0  14080 109444  37140 628852    0    0     0    32  442 1006 93  7  0  0  0
 3  0  14080 106344  37140 628972    0    0     0     0  390  763 90 10  0  0  0
 3  0  14080 107460  37140 624508    0    0     0     0  420  811 91  9  0  0  0
 2  0  14080 104080  37140 624584    0    0     0     0  411  782 90 10  0  0  0
 3  0  14080 111048  37140 614580    0    0     0  1116  390  834 89 11  0  0  0
 2  0  14080 108204  37148 614648    0    0     0    44  345  666 87 13  0  0  0
 2  0  14080 105972  37148 614740    0    0     0     0  329  609 86 14  0  0  0
 5  0  14080 111304  37140 606168    0    0     0     0  365  684 93  7  0  0  0
 2  0  14080 108080  37140 606276    0    0     0     0  369  698 94  6  0  0  0
 3  0  14080 105096  37140 606368    0    0     0   136  360  658 92  8  0  0  0
 3  0  14080 109916  37076 598152    0    0    18    16  414  943 85 15  0  0  0
 4  0  14080 104972  37088 598232    0    0     6    56  429 1292 84 16  0  0  0
 1  0  14080 107384  37052 589036    0    0     0     0  379  623 94  6  0  0  0
 1  0  14080 112348  36912 581364    0    0     0     0  355  454 91  9  0  0  0
 2  0  14080 112252  36912 581412    0    0     0     0  351  435 95  5  0  0  0
 1  0  14080 111888  36912 581604    0    0     0     0  371  445 96  4  0  0  0
 1  0  14080 111640  36920 581772    0    0     0    36  375  478 93  7  0  0  0
 1  0  14080 111516  36920 581864    0    0     0     0  349  456 93  7  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  14080 111144  36920 582052    0    0     0     0  364  463 95  5  0  0  0
 1  0  14080 110896  36920 582160    0    0     0     0  351  492 92  8  0  0  0
 1  0  14080 110648  36920 582360    0    0     0     0  371  423 96  4  0  0  0
 1  0  14080 110276  36928 582532    0    0     0    16  370  474 96  4  0  0  0
 2  0  14080 110028  36928 582696    0    0     0     0  361  452 95  5  0  0  0
 1  0  14080 109780  36928 582908    0    0     0     0  352  442 93  7  0  0  0
 3  0  14080 108096  36928 583392    0    0   376     0  370  678 80 20  0  0  0
